SerialTimeout
SerialTimeout
inconsistent 0,0
inconsistent 0,0
inconsistent 0,53352000
inconsistent 53353000,53353000
3554,3225,3273,7
4503,4225,4247,7
5494,5225,5235,7
6504,6225,6232,7
7522,7225,7234,7
8503,8225,8231,7
9527,9225,9234,7
10524,10225,10235,7
11474,11225,11228,7
12500,12225,12227,7
13510,13225,13227,7
14494,14225,14225,7
15479,15225,15221,7
16536,16225,16226,7
17494,17224,17224,7
18522,18224,18226,7
19512,19224,19227,7
20512,20224,20214,8
21547,21224,21220,8
22541,22224,22223,8
23511,23224,23222,8
24510,24224,24221,8
25512,25224,25221,8
26511,26224,26220,8
27492,27224,27217,8
28509,28224,28217,8
29499,29224,29215,8
30528,30224,30218,8
31527,31224,31220,8
32528,32224,32222,8
33492,33224,33218,8
34498,34224,34216,8
35510,35224,35216,8
36538,36224,36220,8
37539,37224,37223,8
38498,38224,38210,9
39521,39224,39211,9
40530,40224,40213,9
41502,41224,41211,9
42521,42224,42212,9
43498,43224,43209,9
44518,44224,44210,9
45521,45224,45211,9
46499,46224,46209,9
47513,47224,47209,9
48516,48224,48209,9
49491,49224,49206,9
50513,50224,50206,9
51507,51224,51206,9
52493,52224,52203,9
53489,53224,53201,9
54479,54224,54197,9
55471,55224,55193,9
56475,56224,56190,9
57477,57224,57187,9
58462,58224,58183,9
59474,59224,59181,9
60469,60224,60179,9
61473,61224,61177,9
62470,62224,62176,9
63488,63224,63187,8
64475,64224,64186,8
65480,65224,65186,8
66466,66224,66184,8
67457,67224,67194,7
68457,68224,68191,7
69459,69224,69208,6
70459,70224,70207,6
71476,71224,71208,6
72456,72224,72206,6
73455,73223,73204,6
74445,74223,74217,5
75469,75223,75230,4
76459,76223,76230,4
77466,77223,77230,4
78458,78223,78229,4
79439,79223,79225,4
80445,80223,80223,4
81462,81223,81233,3
82429,81223,82227,3
83428,81223,83223,3
84446,81223,84223,3
85448,81223,85223,3
86467,81223,86217,4
87468,87223,87220,4
88468,88223,88222,4
89447,89223,89221,4
90461,90223,90231,3
91441,90223,91228,3
92439,90223,92226,3
93450,90223,93217,4
94457,94223,94218,4
95439,95223,95224,3
96443,95223,96223,3
97451,95223,97224,3
98451,95223,98224,3
99432,95223,99221,3
100430,95223,100218,3
101426,95223,101215,3
102438,95223,102215,3
