17065.41,16832,16825,6
18065.57,17832,17824,6
19076.21,18832,18826,6
20050.96,19832,19821,6
21060.21,20832,20818,7
22068.3,21832,21817,7
23061.1,22832,22815,7
24051.25,23832,23811,7
25050.98,24832,24808,7
26052.26,25832,25806,7
27053.34,26832,26805,7
28051.95,27832,27804,7
29063.02,28832,28805,7
30071.2,29832,29808,7
31072.13,30832,30810,7
32053.8,31832,31808,7
33070.92,32832,32810,7
34072.09,33832,33812,7
35083.18,34832,34816,7
36084.05,35832,35819,7
37056.13,36832,36816,7
38064.84,37832,37815,7
39063.91,38832,38814,7
40065.7,39832,39813,7
41073.84,40832,40815,7
42080.98,41832,41818,7
43070.74,42832,42818,7
44064.84,43832,43816,7
45064.8,44832,44815,7
46079.87,45832,45818,7
47073.11,46832,46818,7
48068.64,47832,47818,7
49061.62,48832,48816,7
50065.44,49832,49815,7
51072.74,50832,50816,7
52073.01,51832,51817,7
53072.86,52832,52817,7
54090.63,53832,53822,7
55071.77,54832,54821,7
56069.92,55832,55820,7
57069.44,56832,56819,7
58059.41,57831,57816,7
59075.44,58831,58818,7
60086.03,59831,59821,7
61071.77,60831,60820,7
62060.41,61831,61817,7
63067.67,62831,62817,7
64067.79,63831,63816,7
65068.67,64831,64816,7
66062.63,65831,65815,7
67063.55,66831,66814,7
68061.38,67831,67812,7
69059.54,68831,68811,7
70060.14,69831,69810,7
71074.52,70831,70813,7
72068.34,71831,71813,7
73064.35,72831,72813,7
74067.52,73831,73813,7
75072.21,74831,74814,7
76077.31,75831,75816,7
77088.4,76831,76821,7
78100.0,77831,77826,7
79073.24,78831,78825,7
80096.05,79831,79829,7
81090.88,80831,80831,7
82076.53,81831,81829,7
83089.2,82831,82831,7
84082.43,83831,83830,7
85064.53,84831,84826,7
86073.1,85831,85825,7
87073.22,86831,86824,7
88067.08,87831,87821,7
89076.4,88831,88822,7
90064.09,89831,89819,7
91079.81,90831,90821,7
92082.31,91831,91823,7
93082.08,92831,92824,7
94089.1,93831,93827,7
95075.19,94831,94826,7
96092.97,95831,95829,7
97092.95,96831,96831,7
98077.3,97831,97830,7
99070.03,98831,98827,7
100075.04,99831,99826,7
101090.76,100831,100828,7
102071.2,101831,101826,7
103068.89,102831,102824,7
104079.66,103831,103824,7
105088.66,104831,104827,7
106077.12,105831,105826,7
107079.89,106831,106826,7
108070.58,107831,107824,7
109068.66,108831,108822,7
110091.8,109831,109826,7
111064.58,110831,110823,7
112071.67,111831,111822,7
113070.55,112831,112821,7
114067.63,113831,113819,7
115066.83,114831,114818,7
116059.81,115831,115815,7
117089.66,116830,116820,7
118069.69,117830,117819,7
119080.59,118830,118821,7
120070.51,119830,119820,7
121069.77,120830,120819,7
122063.47,121830,121817,7
123072.71,122830,122818,7
124068.47,123830,123817,7
125080.37,124830,124819,7
126060.73,125830,125817,7
127067.34,126830,126816,7
128069.55,127830,127816,7
129074.59,128830,128817,7
130094.28,129830,129823,7
131077.56,130830,130823,7
132087.2,131830,131825,7
133072.59,132830,132824,7
134058.5,133830,133820,7
135076.67,134830,134821,7
136095.38,135830,135825,7
137079.45,136830,136826,7
138113.39,137830,137833,7
139062.92,138830,138828,7
140066.41,139830,139825,7
141085.48,140830,140826,7
142066.69,141830,141823,7
143067.09,142830,142821,7
144075.23,143830,143821,7
145061.25,144830,144820,6
146082.14,145830,145825,6
147054.13,146830,146821,6
148079.33,147830,147824,6
149098.83,148830,148832,6
150079.11,149830,149833,6
151062.14,150830,150829,6
152081.41,151830,151831,6
153084.03,152830,152833,6
154053.89,153830,153827,6
155074.34,154830,154828,6
156084.17,155830,155831,6
157053.86,156830,156826,6
158053.95,157830,157822,6
159097.78,158830,158829,6
160073.7,159830,159829,6
161111.94,160830,160839,6
162084.06,161830,161839,6
163072.0,162830,162836,6
164071.77,163830,163834,6
165099.64,164830,164839,6
166072.77,165830,165837,6
167083.94,166830,166837,6
168077.81,167830,167836,6
169065.95,168830,168833,6
170073.95,169830,169832,6
171091.72,170830,170836,6
172073.56,171830,171834,6
173082.69,172830,172835,6
174062.56,173830,173831,6
175055.66,174829,174826,6
176073.53,175829,175827,6
177101.63,176829,176834,6
178088.64,177829,177837,6
179094.86,178829,178840,6
180084.8,179829,179840,6
181058.42,180829,180834,6
182066.59,181829,181831,6
183075.73,182829,182831,6
184059.47,183829,183827,6
185067.27,184829,184826,6
186072.56,185829,185827,6
187065.08,186829,186825,6
188067.22,187829,187825,6
189064.17,188829,188824,6
190057.3,189829,189821,6
191076.8,190829,190824,6
192067.08,191829,191824,6
193065.5,192829,192823,6
194073.66,193829,193825,6
195058.13,194829,194822,6
196074.3,195829,195824,6
197058.97,196829,196822,6
198056.13,197829,197819,6
199054.05,198829,198817,6
200069.19,199829,199819,6
201061.09,200829,200818,6
202060.95,201829,201818,6
203070.47,202829,202820,6
204069.25,203829,203821,6
205061.05,204829,204820,6
206072.23,205829,205822,6
207060.83,206829,206821,6
208060.17,207829,207820,6
209078.11,208829,208823,6
210067.8,209829,209823,6
211078.16,210829,210826,6
212065.23,211829,211825,6
213071.27,212829,212825,6
214060.81,213829,213823,6
215067.64,214829,214823,6
216061.84,215829,215822,6
217053.94,216829,216819,6
218054.86,217829,217817,6
219053.92,218829,218815,6
220051.88,219829,219813,6
221055.97,220829,220813,6
222060.83,221829,221814,6
223059.61,222829,222814,6
224061.78,223829,223815,6
225066.88,224829,224817,6
226058.78,225829,225816,6
227060.8,226829,226816,6
228071.53,227829,227819,6
229079.7,228829,228823,6
230059.34,229829,229821,6
231053.77,230829,230818,6
232067.3,231829,231819,6
233080.89,232829,232824,6
234075.91,233828,233825,6
235051.64,234828,234821,6
236078.94,235828,235824,6
237053.73,236828,236821,6
